direction,regime,Force,feedrate,Gfl_dB
TD,9,1,1,11.614179669613502
TD,9,1,1,10.644021928372531
TD,9,1,1,10.911443229011955
TD,9,1,1,11.479234358833175
TD,9,1,1,11.262434793187452
TD,9,1,1,11.043576779363633
TD,9,1,1,10.524549157545646
TD,9,1,1,11.12681686666944
TD,9,1,1,10.332297083825797
TD,9,1,1,12.481051950765583
TD,9,1,1,11.820650096678111
TD,9,1,1,10.35102115239253
TD,9,1,1,11.430136178888652
TD,9,1,1,9.109649111809333
TD,9,1,1,10.30047007065832
TD,9,1,1,10.83333234695397
TD,9,1,1,11.401140900480708
TD,9,1,1,10.242451063986113
TD,9,1,1,9.550432749604507
TD,9,1,1,10.220752565250084
TD,9,1,1,9.889390430688447
TD,9,1,1,11.898510152199329
TD,9,1,1,11.02985622136794
TD,9,1,1,11.414428135227102
TD,9,1,1,11.443998785918463
TD,9,1,1,11.895176445099818
TD,9,1,1,10.557500204301782
TD,9,1,1,11.170375430656776
TD,9,1,1,10.36632022096466
TD,9,1,1,10.154494825027953
TD,9,1,1,9.333616712276651
TD,9,1,1,10.542820388053595
TD,9,1,1,11.703198351704955
TD,9,1,1,10.613489529602873
TD,9,1,1,10.981288212173368
TD,9,1,1,9.646241419598898
TD,9,1,1,11.546207275375657
TD,9,1,1,12.478887701034509
TD,9,1,1,10.7808757773347
TD,9,1,1,11.269776529787379
TD,9,1,1,10.921238396371802
TD,9,1,1,8.877051186677836
TD,9,1,1,11.011143162629278
TD,9,1,1,11.326420974007867
TD,9,1,1,11.476647588777062
TD,9,1,1,11.183021303846914
TD,9,1,1,11.555293547605494
TD,9,1,1,10.993828532836982
TD,9,1,1,11.664092886192563
TD,9,1,1,11.21473892021136
TD,9,1,1,11.003876306178224
TD,9,1,1,10.635980679388819
TD,9,1,1,10.944504089061962
TD,9,1,1,11.961484871905661
TD,9,1,1,9.838697400644882
TD,9,1,1,9.496012262110813
TD,9,1,1,9.73010729705388
TD,9,1,1,11.357977689591934
TD,9,1,1,11.73427741021623
TD,9,1,1,10.540829176458004
TD,9,1,1,11.079560887312283
TD,9,1,1,10.778297699992017
TD,9,1,1,10.897593905503697
TD,9,1,1,12.038828445838945
TD,9,1,1,11.12388325254857
TD,9,1,1,11.561455379665944
TD,9,1,1,11.050223319455608
TD,9,1,1,10.481664105023256
TD,9,1,1,11.591796512316304
TD,9,1,1,11.494531675065307
TD,9,1,1,10.189068954943288
TD,9,1,1,10.009992894461934
TD,9,1,1,10.419490671672964
TD,9,1,1,10.680947955404019
TD,9,1,1,10.33163803823232
TD,9,1,1,10.33796167728438
TD,9,1,1,11.250715108004119
TD,9,1,1,11.51060133706089
TD,9,1,1,10.396597118615958
TD,9,1,1,10.57973806384977
TD,9,1,1,11.571336684053186
TD,9,1,1,11.078618783818506
TD,9,1,1,12.355459721795494
TD,9,1,1,11.693495705767578
TD,9,1,1,11.106329397613877
TD,9,1,1,10.988513629248242
TD,9,1,1,12.841193426282462
TD,9,1,1,11.472264161889623
TD,9,1,1,8.318182664307532
TD,9,1,1,11.635875991802447
TD,9,1,1,12.755656259871628
TD,9,1,1,12.20677125978959
TD,9,1,1,12.007548696784127
TD,9,1,1,11.357204619174563
TD,9,1,1,8.74287986258869
TD,9,1,1,12.358091523976302
TD,9,1,1,8.485408868271342
TD,9,1,1,8.31465526309918
TD,9,1,1,12.639032392970151
TD,9,1,1,14.548076572089155
TD,9,1,1,13.821061613248808
TD,9,1,1,12.087786608331186
TD,9,1,1,12.028869442484531
TD,9,1,1,12.158926915876584
TD,9,1,1,11.409487585255729
TD,9,1,1,10.682514224642077
TD,9,1,1,11.110859258749066
TD,9,1,1,9.356172949163355
TD,9,1,1,10.583276091759988
TD,9,1,1,10.559324525966467
TD,9,1,1,11.094093234052718
TD,9,1,1,10.872892757071302
TD,9,1,1,10.995886647142967
TD,9,1,1,11.087003193819616
TD,9,1,1,10.787148219087133
TD,9,1,1,9.714701983150178
TD,9,1,1,9.630871779432049
TD,9,1,1,9.357261772597845
TD,9,1,1,11.832053228775514
TD,9,1,1,12.278481115374191
TD,9,1,1,9.965803392622572
TD,9,1,1,10.383427837378214
TD,9,1,1,10.387109877478444
TD,9,1,1,10.94036198396413
TD,9,1,1,11.610815642935535
TD,9,1,1,11.517160172066756
TD,9,1,1,10.929594417901018
TD,9,1,1,11.078125253855209
TD,9,1,1,11.097746431886737
TD,9,1,1,11.470025668307766
TD,9,1,1,10.887314221531845
TD,9,1,1,11.440306226566221
TD,9,1,1,11.207714199737673
TD,9,1,1,11.872592250166925
TD,9,1,1,10.190844935517873
TD,9,1,1,11.14432539505243
TD,9,1,1,10.649428909361127
TD,9,1,1,10.911844247147169
TD,9,1,1,11.14774345935885
TD,9,1,1,10.380813112010134
TD,9,1,1,9.984287781417418
TD,9,1,1,11.245221145023958
TD,9,1,1,11.488374612785517
TD,9,1,1,11.034934988101224
TD,9,1,1,10.862484762384721
TD,9,1,1,11.150788662093554
TD,9,1,1,10.993818089248286
TD,9,1,1,10.917727640704502
TD,9,1,1,11.395506827175321
TD,9,1,1,11.587046120409124
TD,9,1,1,10.349717091557284
TD,9,1,1,10.054696708286066
TD,9,1,1,9.689009833374644
TD,9,1,1,10.381910234960703
TD,9,1,1,8.107183230678157
TD,9,1,1,13.059272538962006
TD,9,1,1,14.394082002616848
TD,9,1,1,12.268051767438077
TD,9,1,1,14.0919539307807
TD,9,1,1,10.88775391919123
TD,9,1,1,11.477665871161697
TD,9,1,1,10.717413732095071
TD,9,1,1,10.550906131612816
TD,9,1,1,11.749167318895406
TD,9,1,1,10.49745386091372
TD,9,1,1,9.488015014484503
TD,9,1,1,12.551600872735325
TD,6,0,1,9.408612174894895
TD,6,0,1,11.322901873857347
TD,6,0,1,10.383798039095229
TD,6,0,1,10.782946797103676
TD,6,0,1,10.70996478131649
TD,6,0,1,10.882205545145567
TD,6,0,1,8.711550935566912
TD,6,0,1,8.605959555278666
TD,6,0,1,9.153444888067241
TD,6,0,1,9.671485038677758
TD,6,0,1,8.102258712433574
TD,6,0,1,10.112994729878064
TD,6,0,1,9.68970408478544
TD,6,0,1,9.892363812094338
TD,6,0,1,10.148176982484447
TD,6,0,1,10.585760519457974
TD,6,0,1,12.882943166561969
TD,6,0,1,12.745143337027756
TD,6,0,1,10.458093327685223
TD,6,0,1,10.844692626003472
TD,6,0,1,12.401193625696294
TD,6,0,1,9.902905322198361
TD,6,0,1,12.53827650296163
TD,6,0,1,12.771249087184966
TD,6,0,1,10.820447602139254
TD,6,0,1,8.917517843870169
TD,6,0,1,12.54091075772596
TD,6,0,1,7.82114572477866
TD,6,0,1,9.326657772018692
TD,6,0,1,11.48063513681656
TD,6,0,1,10.444437558478548
TD,6,0,1,10.675873338535151
TD,6,0,1,11.477131665380078
TD,6,0,1,9.189851477557323
TD,6,0,1,11.040255381137545
TD,6,0,1,11.12124155119174
TD,6,0,1,9.87956587070629
TD,6,0,1,10.54751586920986
TD,6,0,1,11.881352631753366
TD,6,0,1,10.369810327325837
TD,6,0,1,10.769262325164206
TD,6,0,1,12.124597892218585
TD,6,0,1,10.231772209279733
TD,6,0,1,10.58547301694622
TD,6,0,1,10.761272605470182
TD,6,0,1,10.917526625587755
TD,6,0,1,10.529746068731196
TD,6,0,1,10.732208731202135
TD,6,0,1,10.137444344559121
TD,6,0,1,11.164342280680692
TD,6,0,1,10.908400929139042
TD,6,0,1,9.394267683758564
TD,6,0,1,9.336455119666063
TD,6,0,1,7.274363495171894
TD,6,0,1,12.676648435526037
TD,6,0,1,10.514827339231374
TD,6,0,1,10.458640655912976
TD,6,0,1,8.048127947721344
TD,6,0,1,7.090248663702727
TD,6,0,1,13.275913062499427
TD,6,0,1,14.186669651243573
TD,6,0,1,14.707339876638947
TD,6,0,1,13.584275142658289
TD,6,0,1,8.768412553577445
TD,6,0,1,10.263913298230474
TD,6,0,1,11.077479063767797
TD,6,0,1,10.813296106749313
TD,6,0,1,10.926699980729744
TD,6,0,1,10.88308289795215
TD,6,0,1,10.524505689258365
TD,6,0,1,10.488252731498253
TD,6,0,1,10.561479541817569
TD,6,0,1,10.659675457179922
TD,6,0,1,11.30735294678944
TD,6,0,1,10.99435537923286
TD,6,0,1,10.106229072504203
TD,6,0,1,10.217480107630443
TD,6,0,1,10.325445545310767
TD,6,0,1,11.112038479788247
TD,6,0,1,11.504693982098804
TD,6,0,1,8.284600215026607
TD,6,0,1,9.736014107010593
TD,6,0,1,7.536971654084574
TD,6,0,1,11.630071094414092
TD,6,0,1,10.059511744720329
TD,6,0,1,9.645595721081097
TD,6,0,1,9.827722006653463
TD,6,0,1,10.984861645320798
TD,6,0,1,9.943424408472588
TD,6,0,1,9.663950280531513
TD,6,0,1,10.822888949861333
TD,6,0,1,11.46793456239486
TD,6,0,1,10.901638086195486
TD,6,0,1,10.607209892640661
TD,6,0,1,11.2051394174917
TD,6,0,1,11.243269687277895
TD,6,0,1,10.936234972386298
TD,6,0,1,10.701381359399829
TD,6,0,1,10.322207912989523
TD,6,0,1,11.237309646268603
TD,6,0,1,11.053128088110142
TD,6,0,1,9.291381589679819
TD,6,0,1,10.621686214228685
TD,6,0,1,10.296554176314228
TD,6,0,1,11.088583229694162
TD,6,0,1,11.319339397041368
TD,6,0,1,10.837810972653461
TD,6,0,1,11.791420906267973
TD,6,0,1,11.24714308661039
TD,6,0,1,10.934569397439926
TD,6,0,1,10.649783972964464
TD,6,0,1,8.306673917069407
TD,6,0,1,8.759216427290024
TD,6,0,1,5.133124520212107
TD,6,0,1,8.327815259953333
TD,6,0,1,8.408650654507639
TD,6,0,1,6.532985385234262
TD,6,0,1,11.9977929535621
TD,6,0,1,11.702878088533595
TD,6,0,1,9.442426934613728
TD,6,0,1,14.712628840018738
TD,6,0,1,10.899649090231875
TD,6,0,1,10.524326394434205
TD,6,0,1,11.067714446194135
TD,6,0,1,11.987520598729038
TD,6,0,1,12.249583824968191
TD,6,0,1,13.604198876229745
TD,6,0,1,15.055462895825453
TD,6,0,1,11.212749820747643
TD,6,0,1,8.57107857506449
TD,6,0,1,10.78309491104152
TD,6,0,1,9.824349594474704
TD,6,0,1,10.507997769248476
TD,6,0,1,8.297123859224413
TD,6,0,1,9.656630434581412
TD,6,0,1,10.555691960578226
TD,6,0,1,10.714730039402625
TD,6,0,1,10.724490337187778
TD,6,0,1,10.066847681255897
TD,6,0,1,10.137854332517868
TD,6,0,1,9.748562196372408
TD,6,0,1,9.452929786641526
TD,6,0,1,9.14258110878535
TD,6,0,1,11.539129771212497
TD,6,0,1,10.615154522674377
TD,6,0,1,11.702861384504093
TD,6,0,1,10.714218311752806
TD,6,0,1,11.064127448777725
TD,6,0,1,10.766538278082596
TD,6,0,1,10.41055070997654
TD,6,0,1,11.154124711953646
TD,6,0,1,11.250310522462854
TD,6,0,1,11.186161220494402
TD,6,0,1,10.474771534412461
TD,6,0,1,11.883838528673714
TD,6,0,1,11.63889619024621
TD,6,0,1,9.7759349869016
TD,6,0,1,10.712946196906739
TD,6,0,1,8.143476137676515
TD,6,0,1,9.389174876535158
TD,6,0,1,11.517259219334104
TD,6,0,1,10.469124705300459
TD,6,0,1,10.764631664760405
TD,6,0,1,10.15717653451965
TD,6,0,1,10.890726471690169
TD,6,0,1,11.057789207130355
TD,6,0,1,10.463487447298974
TD,6,0,1,9.875736000544553
TD,6,0,1,10.063453025132425
TD,6,0,1,11.115527029729595
TD,6,0,1,10.804948700571941
TD,6,0,1,10.374146254803414
TD,6,0,1,10.453689179964769
TD,6,0,1,10.953245314660958
TD,6,0,1,10.917414953911244
TD,6,0,1,9.831243735138209
TD,6,0,1,11.302125417315931
TD,6,0,1,10.494672449850402
TD,6,0,1,11.184865149810204
TD,6,0,1,11.344651641828918
TD,6,0,1,10.642779493288366
TD,6,0,1,10.55799563254105
TD,6,0,1,9.599165401078551
TD,6,0,1,9.816405674360276
TD,6,0,1,9.541839024238286
TD,6,0,1,10.500476779074077
TD,6,0,1,10.862546316527801
TD,6,0,1,8.61563895386345
TD,6,0,1,10.193166326366239
TD,6,0,1,10.75523795066088
TD,6,0,1,10.75622035326914
TD,6,0,1,10.769978519831316
TD,6,0,1,10.904015737918797
TD,6,0,1,10.869312105887516
TD,6,0,1,11.324049286432736
TD,6,0,1,11.076074975994619
TD,6,0,1,11.009418776181707
TD,6,0,1,12.258896660080723
TD,6,0,1,11.279182116788622
TD,6,0,1,10.080768811582193
TD,6,0,1,9.7537176274402
TD,6,0,1,10.057659443799967
TD,6,0,1,9.89998419174686
TD,6,0,1,9.828038293177528
TD,6,0,1,11.312511116991502
TD,6,0,1,9.207695855559184
TD,6,0,1,10.537989802121768
TD,6,0,1,10.419596657463934
TD,6,0,1,11.515132176491019
TD,6,0,1,11.767166691319844
TD,6,0,1,9.925393781838618
TD,6,0,1,10.372881761020185
TD,6,0,1,9.425971559639521
TD,6,0,1,9.750402648366201
TD,6,0,1,11.951178725697709
TD,6,0,1,11.275804674677747
TD,6,0,1,8.990301079180192
TD,6,0,1,6.617352414970696
TD,6,0,1,7.492055439849388
TD,6,0,1,11.76132560461097
TD,6,0,1,9.587932850838339
TD,6,0,1,10.124143568997823
TD,6,0,1,9.516536986661173
TD,6,0,1,9.39209201752174
TD,6,0,1,11.352552276682992
TD,6,0,1,11.830711140950037
TD,6,0,1,10.575148996124693
TD,6,0,1,10.9462991586987
TD,6,0,1,11.719277520863152
TD,6,0,1,11.712196398495678
TD,6,0,1,9.43523289102357
TD,6,0,1,11.249849305566038
TD,6,0,1,10.52667671221636
TD,6,0,1,11.458382319784484
TD,6,0,1,10.558702782597944
TD,6,0,1,11.266749536527705
TD,6,0,1,10.074707103097396
TD,6,0,1,9.158883105402573
TD,6,0,1,10.492326722629262
TD,6,0,1,9.9360713862675
TD,6,0,1,11.020653483865157
TD,6,0,1,11.032208802146766
TD,6,0,1,11.900002572892294
TD,6,0,1,10.947468060107433
TD,6,0,1,10.262606966613657
TD,6,0,1,10.679241455678543
TD,6,0,1,9.938698411789666
TD,6,0,1,9.932037692362972
TD,6,0,1,10.358772722010325
TD,6,0,1,8.460862144903842
TD,6,0,1,8.022540085481662
TD,6,0,1,8.568545976047446
TD,6,0,1,9.627779913640424
TD,6,0,1,9.10106336768207
TD,6,0,1,9.094462806478152
TD,6,0,1,11.929032982345262
TD,6,0,1,11.28766639048802
TD,6,0,1,7.764285760611642
TD,6,0,1,11.201966636631013
TD,6,0,1,12.681215889878548
TD,6,0,1,10.719115202743996
TD,6,0,1,10.126782638724645
TD,6,0,1,10.596293760797355
TD,6,0,1,10.739555776492775
TD,6,0,1,10.836163912976371
TD,6,0,1,9.071086399612529
TD,6,0,1,10.856057813304343
TD,6,0,1,10.71448154924326
TD,6,0,1,10.437597115224122
TD,6,0,1,10.514291270904472
TD,6,0,1,10.89089592381205
TD,6,0,1,10.77220993908723
TD,6,0,1,10.178156169175026
TD,6,0,1,9.090098909111948
TD,6,0,1,7.792395839633137
TD,6,0,1,9.279906665629927
TD,6,0,1,11.274344472482998
TD,6,0,1,11.408469189158481
TD,6,0,1,10.013863428131415
TD,6,0,1,11.313400558432107
TD,6,0,1,8.982568532487942
TD,6,0,1,10.965432827411856
TD,6,0,1,10.64492756922439
TD,6,0,1,10.178514752461236
TD,6,0,1,11.083038895059296
TD,6,0,1,10.312003541857777
TD,6,0,1,10.81231165263473
TD,6,0,1,10.478929229462484
TD,6,0,1,10.900454601602032
TD,6,0,1,5.442283621968649
TD,6,0,1,9.278212632915643
TD,6,0,1,10.4168487947147
TD,6,0,1,11.381410189065786
TD,6,0,1,11.42627736333603
TD,6,0,1,9.82853753440418
TD,6,0,1,11.138123858359723
TD,6,0,1,10.473642674739931
TD,6,0,1,11.997683993577137
TD,6,0,1,9.934805438047825
TD,6,0,1,11.866800326899245
TD,6,0,1,11.04735864221917
TD,6,0,1,11.968545184230468
TD,6,0,1,10.457951170194644
TD,6,0,1,11.370752940933553
TD,6,0,1,11.588828493998733
TD,6,0,1,8.568352116152322
TD,6,0,1,9.88734903573615
TD,6,0,1,11.36166527400885
TD,6,0,1,10.88118724867865
TD,6,0,1,11.554842009410962
TD,6,0,1,11.550433452603208
TD,6,0,1,10.03232221704252
TD,6,0,1,11.156546320653877
TD,6,0,1,9.861652496828377
TD,6,0,1,10.196402915136495
TD,6,0,1,12.325708051984492
TD,6,0,1,11.513857573174704
TD,6,0,1,11.007459819036622
TD,6,0,1,10.390068487706383
TD,6,0,1,10.711410437309663
TD,6,0,1,12.148708720787056
TD,6,0,1,10.179326947626741
TD,6,0,1,11.734602434106325
TD,6,0,1,11.310563468344945
TD,6,0,1,10.630341208613974
TD,6,0,1,11.228472039275061
TD,6,0,1,10.655122697324977
TD,6,0,1,13.061897079121838
TD,6,0,1,11.037850142570793
TD,6,0,1,9.95594124393369
TD,6,0,1,10.878700824863241
TD,6,0,1,10.466420246634609
TD,6,0,1,11.964590829829138
TD,6,0,1,10.338586389790994
TD,6,0,1,11.06114946831914
TD,6,0,1,9.92332365780019
TD,6,0,1,10.965590489053731
TD,6,0,1,10.20473735686874
TD,6,0,1,11.826078010867853
TD,6,0,1,11.255021056837027
TD,6,0,1,8.86175586768136
TD,6,0,1,11.623110635929184
TD,6,0,1,12.34588335070205
TD,6,0,1,12.778590762187942
TD,6,0,1,9.916756631249477
TD,6,0,1,10.977645098191822
TD,6,0,1,11.50539630853805
TD,6,0,1,7.642274694905353
TD,6,0,1,11.298728050270608
TD,6,0,1,10.153123349787787
TD,6,0,1,9.758863979799894
TD,6,0,1,12.204037745528247
TD,6,0,1,8.34114325968871
TD,6,0,1,8.359129225076387
TD,6,0,1,8.446985153996547
TD,6,0,1,7.7881599597154505
TD,6,0,1,9.759412554603362
TD,6,0,1,11.39783894073748
TD,6,0,1,11.919772069607664
TD,6,0,1,11.719856327387728
TD,6,0,1,11.271279545103354
TD,6,0,1,9.886284645248189
TD,6,0,1,7.927812368099563
TD,6,0,1,7.258352171287683
TD,6,0,1,8.812572611778613
TD,6,0,1,8.057218394222652
TD,6,0,1,10.831967290149294
TD,6,0,1,9.958304862612177
TD,6,0,1,10.773396135455044
TD,6,0,1,11.01220328177515
TD,6,0,1,11.058781514095806
TD,6,0,1,10.959958340017941
TD,6,0,1,10.772504794198206
TD,6,0,1,11.316972920932944
TD,6,0,1,6.443516205498057
TD,6,0,1,9.772446077818415
TD,6,0,1,9.992518853749228
TD,6,0,1,8.84359666970786
TD,6,0,1,10.183689034429317
TD,6,0,1,11.402273018118372
TD,6,0,1,11.986470760762487
TD,6,0,1,11.426931092980155
TD,6,0,1,12.02888054249895
TD,6,0,1,10.082000054997966
TD,6,0,1,9.784187695850672
TD,6,0,1,9.333637946723421
TD,6,0,1,8.34641700850705
TD,6,0,1,5.422019050963911
TD,6,0,1,8.564169838749294
TD,6,0,1,6.909400431562638
TD,6,0,1,11.752405789713087
TD,6,0,1,9.893533230209677
TD,6,0,1,9.876486746466142
TD,6,0,1,11.262847913130614
TD,6,0,1,7.624393213063332
TD,6,0,1,9.339706371093754
TD,6,0,1,11.455139094522533
TD,6,0,1,10.595328204185641
TD,6,0,1,11.02835611925185
TD,6,0,1,10.841606797239596
TD,6,0,1,11.392827140106654
TD,6,0,1,10.518170688368844
TD,6,0,1,10.095319090911357
TD,6,0,1,11.062590026644745
TD,6,0,1,10.80535200743956
TD,6,0,1,10.583089011530884
TD,6,0,1,10.550581099304033
TD,6,0,1,8.422325521206222
TD,6,0,1,12.347992016573848
TD,6,0,1,11.094694880990481
TD,6,0,1,10.827196845059994
TD,6,0,1,10.867576404363799
TD,6,0,1,9.461758325186072
TD,6,0,1,9.943930512880268
TD,6,0,1,10.526863469520151
TD,6,0,1,9.777885407778832
TD,6,0,1,10.701747625758049
TD,6,0,1,10.836707094183744
TD,6,0,1,11.119887927337189
TD,6,0,1,10.666341313492467
TD,6,0,1,10.547209733374334
TD,6,0,1,11.45326062096311
TD,6,0,1,10.788940226402026
TD,6,0,1,10.158840665376694
TD,6,0,1,10.024176648983598
TD,6,0,1,10.101325459931374
TD,6,0,1,11.818281436789206
TD,6,0,1,9.93712496105303
TD,6,0,1,10.945243468689014
TD,6,0,1,8.357716132451909
TD,6,0,1,10.837313779677462
TD,6,0,1,10.433381312493175
TD,6,0,1,10.480455136664624
TD,6,0,1,11.04680246469659
TD,6,0,1,11.234617357654209
TD,6,0,1,10.428269976183735
TD,6,0,1,10.42879065061836
TD,6,0,1,10.56415116463489
TD,6,0,1,10.684499971529124
TD,6,0,1,9.643344750996317
TD,6,0,1,10.431304045131142
TD,6,0,1,11.120821392378897
TD,6,0,1,10.422925336853748
TD,6,0,1,11.65819369862028
TD,6,0,1,11.356140598617905
TD,6,0,1,10.527553150518791
TD,6,0,1,11.358819835219514
TD,6,0,1,13.294631122438307
TD,6,0,1,10.560191926204627
TD,6,0,1,10.47407358039612
TD,6,0,1,7.933576766073234
TD,6,0,1,10.302889395351258
TD,6,0,1,11.83607296481032
TD,6,0,1,11.260561714825101
TD,6,0,1,10.37058718904051
TD,6,0,1,10.756127392178865
TD,6,0,1,11.517078780076808
TD,6,0,1,11.620016133554376
TD,6,0,1,12.167495647854949
TD,6,0,1,9.329412276526945
TD,6,0,1,7.229374940352269
TD,6,0,1,10.364701327801935
TD,6,0,1,11.76383283731722
TD,6,0,1,11.7793706066929
TD,6,0,1,11.852884820207272
TD,6,0,1,10.54553677546247
TD,6,0,1,11.26284421207087
TD,6,0,1,10.798370505293988
TD,6,0,1,10.217235102195819
TD,6,0,1,10.29408546816784
TD,6,0,1,10.474687148359276
TD,6,0,1,10.906103513389631
TD,6,0,1,11.04448404780241
TD,6,0,1,9.48197884312707
TD,6,0,1,9.417755832648886
TD,6,0,1,10.227763918920978
TD,6,0,1,11.891346358356554
TD,6,0,1,11.259266303453952
TD,6,0,1,11.576649435074557
TD,6,0,1,11.742249466840793
TD,6,0,1,10.366498617759135
TD,6,0,1,9.59614571524181
TD,6,0,1,8.87915691785281
TD,6,0,1,9.157505905938965
TD,6,0,1,8.938333247374501
TD,6,0,1,10.145083493963494
TD,6,0,1,9.947310951183557
TD,6,0,1,12.3748216923258
TD,6,0,1,9.887424283272512
TD,6,0,1,10.704313864974928
TD,6,0,1,11.416193774043322
TD,6,0,1,10.491792071747827
TD,6,0,1,10.890640281611947
TD,6,0,1,9.65995202352902
TD,6,0,1,9.725626509957248
TD,6,0,1,10.161684274083438
TD,6,0,1,11.3183175964366
TD,6,0,1,10.32114941746416
TD,6,0,1,11.445682833239914
TD,6,0,1,10.883424802205699
TD,6,0,1,11.532969259532209
TD,6,0,1,10.184693418288298
TD,6,0,1,11.481735652010432
TD,6,0,1,10.330069534276447
TD,6,0,1,10.820960975005214
TD,6,0,1,10.230957192727406
TD,6,0,1,10.170959875807721
TD,6,0,1,10.328342675761704
TD,6,0,1,10.36312895421915
TD,6,0,1,9.404562501519251
TD,6,0,1,9.253232384913304
TD,6,0,1,10.081814755521812
TD,6,0,1,9.049503421608094
TD,6,0,1,7.693993457692585
TD,6,0,1,10.636117998221799
TD,6,0,1,10.156255786778807
TD,6,0,1,7.368908283332676
TD,6,0,1,11.068371484247006
TD,6,0,1,9.488212364216349
TD,6,0,1,7.85184709018969
TD,6,0,1,7.051583725094179
TD,6,0,1,8.592907093675723
TD,6,0,1,9.716064592491431
TD,6,0,1,11.143735162462178
TD,6,0,1,10.535462582197432
TD,6,0,1,10.58658424656004
TD,6,0,1,9.952210653561924
TD,6,0,1,11.34017887118592
TD,6,0,1,11.076311733285973
TD,6,0,1,11.025694648390498
TD,6,0,1,10.294661433042034
TD,6,0,1,10.47524305780593
TD,6,0,1,11.088627493646968
TD,6,0,1,11.770618772946513
TD,6,0,1,10.378592715266635
TD,6,0,1,11.23050568910216
TD,6,0,1,11.489043094916891
TD,6,0,1,9.624941856941813
TD,6,0,1,11.206194817404036
TD,6,0,1,10.957285330135136
TD,6,0,1,10.791350852881223
TD,6,0,1,10.487532363882046
TD,6,0,1,11.049157596564143
TD,6,0,1,8.858182178677172
TD,6,0,1,10.80950994949994
TD,6,0,1,11.469626621509708
TD,6,0,1,10.509908324389361
TD,6,0,1,9.60525441902341
TD,6,0,1,10.55638507271036
TD,6,0,1,10.476923362947534
TD,6,0,1,8.714560707354071
TD,6,0,1,9.362573884890075
TD,6,0,1,10.454025944186984
TD,6,0,1,10.164645480089156
TD,6,0,1,10.69553541938891
TD,6,0,1,11.249471278020806
TD,6,0,1,11.688793960173314
TD,6,0,1,9.73043656928649
TD,6,0,1,11.123365642842149
TD,6,0,1,11.446377285646339
TD,6,0,1,10.867428008538873
TD,6,0,1,10.873753767754408
TD,6,0,1,10.131483356832796
TD,6,0,1,11.390014583159918
TD,6,0,1,11.189022266493271
TD,6,0,1,11.233552450898987
TD,6,0,1,9.494432421959544
TD,6,0,1,10.420476390707023
TD,6,0,1,10.998413532798192
TD,6,0,1,11.330229577306241
TD,6,0,1,11.457469470757129
TD,6,0,1,8.113066850485477
TD,6,0,1,9.823534879023352
TD,6,0,1,10.632590598176836
TD,6,0,1,10.408404062458594
TD,6,0,1,11.214968551750175
TD,6,0,1,9.823161364009696
TD,6,0,1,11.704685387597102
TD,6,0,1,12.047173899227044
TD,6,0,1,9.64086678358905
TD,6,0,1,8.730481379664798
TD,6,0,1,9.807006030344372
TD,6,0,1,10.46653880837388
TD,6,0,1,11.038184007684873
TD,6,0,1,11.171479095501748
TD,6,0,1,10.928754880313782
TD,6,0,1,10.304816700505075
TD,6,0,1,9.39437244075327
TD,6,0,1,8.022740987544754
TD,6,0,1,10.668285285615049
TD,6,0,1,12.045362075320263
TD,6,0,1,5.873095009309797
TD,6,0,1,10.578226158160291
TD,6,0,1,10.714806403580397
TD,6,0,1,11.192616048968365
TD,6,0,1,11.303742700063584
TD,6,0,1,10.174473298327893
TD,6,0,1,11.809308348576213
TD,6,0,1,9.926111161051647
TD,6,0,1,10.137299764670882
TD,6,0,1,10.894942427570822
TD,6,0,1,10.324469233842475
TD,6,0,1,10.3461039880656
TD,6,0,1,11.11375041205859
TD,6,0,1,11.112624695959674
TD,6,0,1,9.15009888670193
TD,6,0,1,7.761093737340072
TD,6,0,1,7.820352469066183
TD,6,0,1,10.537062482234525
TD,6,0,1,10.471675693221805
TD,6,0,1,10.629093254536723
TD,6,0,1,12.042726829379085
TD,6,0,1,11.22491594494722
TD,6,0,1,12.75429854339821
TD,6,0,1,10.865965115582696
TD,6,0,1,10.545184549242546
TD,6,0,1,10.918613906801191
TD,6,0,1,10.709182446342194
TD,6,0,1,10.606290977532264
TD,6,0,1,11.182611987634523
TD,6,0,1,10.401185928608996
TD,6,0,1,12.157322744827983
TD,6,0,1,11.237674587916544
TD,6,0,1,10.695170031493593
TD,6,0,1,10.790727132082889
TD,6,0,1,9.83639707812431
TD,6,0,1,11.283504222273653
TD,6,0,1,10.673972299090302
TD,6,0,1,10.435843399293763
TD,6,0,1,11.27257566496425
TD,6,0,1,10.268813235155925
TD,6,0,1,9.972212551018309
TD,6,0,1,9.63309351910457
TD,6,0,1,10.837652281404804
TD,6,0,1,9.898325570886772
TD,6,0,1,10.214000337323661
TD,6,0,1,11.721368624616844
TD,6,0,1,11.232217703370466
TD,6,0,1,10.980545692654555
TD,6,0,1,10.845379690212713
TD,6,0,1,9.746625132781368
TD,6,0,1,10.667645819033211
TD,6,0,1,10.350869988479001
TD,6,0,1,9.98725068357734
TD,6,0,1,11.764658749769037
TD,6,0,1,10.218916607631403
TD,6,0,1,10.303464937934042
TD,6,0,1,10.15063829389316
TD,6,0,1,10.266043427041964
TD,6,0,1,10.270593030647746
TD,6,0,1,11.669712924194116
TD,6,0,1,11.137767035693837
TD,6,0,1,11.207543228624957
TD,6,0,1,11.197317031818983
TD,6,0,1,10.82822882927898
